order_id,customer_id,store_id,employee_id,order_date,order_status,channel,payment_method,shipping_city,shipping_state,shipping_country,shipping_cost,total_amount
43764,8677,,97,2025-03-28,Completed,Online,UPI,Pune,Maharashtra,India,233.32,117910.39
43765,2357,,15,2023-01-24,Completed,Online,Net Banking,Patna,Bihar,India,189.78,487888.15
43766,7669,,1,2023-10-19,Completed,Online,Net Banking,Lucknow,Uttar Pradesh,India,419.12,92532.17
43767,4363,8.0,85,2024-05-10,Completed,Store,Credit Card,Jaipur,Rajasthan,India,361.82,177729.02
43768,1781,7.0,44,2023-10-05,Completed,Store,Debit Card,Nagpur,Maharashtra,India,406.92,188442.8
43769,1643,,56,2024-11-11,Cancelled,Online,Net Banking,Lucknow,Uttar Pradesh,India,156.34,15173.36
43770,7141,11.0,22,2023-04-15,Completed,Store,Cash on Delivery,Kolkata,West Bengal,India,192.39,167648.67
43771,7772,,43,2023-02-04,Completed,Online,Debit Card,Kochi,Kerala,India,68.35,98108.01
43772,5541,,40,2023-09-21,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,186.75,182026.26
43773,72,,69,2025-09-27,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,499.34,198058.82
43774,4599,20.0,80,2025-05-21,Completed,Store,Debit Card,Pune,Maharashtra,India,350.99,178961.53
43775,1495,,24,2025-09-15,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,270.02,69862.71
43776,6499,17.0,79,2023-01-03,Completed,Store,Cash on Delivery,Kochi,Kerala,India,472.5,277424.05
43777,3042,,73,2023-10-27,Completed,Online,Cash on Delivery,Surat,Gujarat,India,284.57,166852.99
43778,6326,,62,2024-11-22,Completed,Online,Cash on Delivery,Delhi,Delhi,India,377.92,72296.46
43779,2346,,80,2024-07-09,Completed,Online,Credit Card,Delhi,Delhi,India,436.32,68406.72
43780,4680,7.0,48,2023-07-26,Completed,Store,Net Banking,Mumbai,Maharashtra,India,207.95,2633.24
43781,453,,45,2025-02-21,Cancelled,Online,Cash on Delivery,Ahmedabad,Gujarat,India,168.58,218377.2
43782,7451,,35,2023-01-22,Completed,Online,Debit Card,Hyderabad,Telangana,India,237.04,38323.15
43783,9078,16.0,67,2024-04-02,Completed,Store,Credit Card,Kolkata,West Bengal,India,158.62,7143.1
43784,8746,,65,2025-08-06,Completed,Online,UPI,Ahmedabad,Gujarat,India,479.29,149302.48
43785,9446,,24,2023-10-30,Completed,Online,Net Banking,Hyderabad,Telangana,India,279.89,108320.62
43786,2823,11.0,38,2024-05-20,Cancelled,Store,Net Banking,Mumbai,Maharashtra,India,465.74,159706.43
43787,8246,,73,2024-10-07,Completed,Online,Credit Card,Nagpur,Maharashtra,India,471.52,328384.42
43788,9279,,18,2024-05-13,Cancelled,Online,Cash on Delivery,Bengaluru,Karnataka,India,44.02,55891.95
43789,8544,,41,2025-05-17,Completed,Online,Cash on Delivery,Delhi,Delhi,India,108.25,193789.52
43790,2442,,73,2024-01-08,Completed,Online,Debit Card,Mumbai,Maharashtra,India,119.14,202541.74
43791,7847,,70,2025-08-26,Cancelled,Online,Net Banking,Nagpur,Maharashtra,India,355.33,8650.54
43792,8396,,72,2023-07-25,Completed,Online,Credit Card,Jaipur,Rajasthan,India,106.67,154906.6
43793,7077,,25,2023-01-02,Completed,Online,UPI,Chandigarh,Chandigarh,India,349.49,392863.21
43794,5476,,47,2023-08-30,Cancelled,Online,Debit Card,Nagpur,Maharashtra,India,69.87,108388.72
43795,2211,,24,2025-05-29,Completed,Online,Debit Card,Pune,Maharashtra,India,467.23,51727.86
43796,2429,,37,2024-10-28,Completed,Online,Net Banking,Mumbai,Maharashtra,India,201.41,145070.44
43797,2370,4.0,85,2023-04-11,Completed,Store,Net Banking,Kolkata,West Bengal,India,159.78,104474.69
43798,629,,47,2025-08-16,Cancelled,Online,UPI,Guwahati,Assam,India,336.25,25134.68
43799,3515,,93,2025-08-03,Cancelled,Online,UPI,Chandigarh,Chandigarh,India,471.07,179806.65
43800,1260,2.0,40,2024-07-06,Completed,Store,Credit Card,Nagpur,Maharashtra,India,434.16,28767.07
43801,366,5.0,11,2023-10-13,Completed,Store,Debit Card,Bhubaneswar,Odisha,India,496.85,203690.28
43802,2109,,1,2023-06-16,Completed,Online,UPI,Delhi,Delhi,India,333.68,53255.47
43803,3995,16.0,6,2025-10-22,Completed,Store,Net Banking,Chandigarh,Chandigarh,India,205.07,167405.8
43804,7810,,58,2024-08-17,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,325.68,48394.61
43805,2811,15.0,36,2025-12-21,Completed,Store,Debit Card,Kochi,Kerala,India,212.82,76536.1
43806,1835,,11,2023-11-16,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,491.17,38173.92
43807,6562,,20,2024-11-29,Completed,Online,Credit Card,Pune,Maharashtra,India,218.43,618722.91
43808,7396,,66,2024-11-26,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,305.4,60855.18
43809,6007,,89,2023-02-10,Completed,Online,Cash on Delivery,Guwahati,Assam,India,455.25,22676.74
43810,4983,,75,2025-12-09,Completed,Online,UPI,Patna,Bihar,India,397.81,76926.68
43811,7147,,21,2025-09-05,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,351.27,469750.68
43812,3124,,24,2025-09-27,Completed,Online,Credit Card,Guwahati,Assam,India,15.28,157751.44
43813,3403,,30,2024-07-17,Completed,Online,Debit Card,Surat,Gujarat,India,284.67,80574.22
43814,4038,16.0,26,2024-02-18,Completed,Store,Credit Card,Hyderabad,Telangana,India,298.33,146321.23
43815,673,4.0,89,2024-08-25,Completed,Store,Cash on Delivery,Jaipur,Rajasthan,India,300.02,83788.98
43816,6462,,2,2025-09-01,Cancelled,Online,Debit Card,Raipur,Chhattisgarh,India,191.76,284217.51
43817,1832,,13,2025-03-06,Completed,Online,Credit Card,Patna,Bihar,India,456.07,337318.12
43818,554,,51,2024-02-13,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,116.63,28358.05
43819,4734,,19,2023-01-16,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,364.02,43309.13
43820,6243,19.0,76,2024-04-02,Cancelled,Store,Debit Card,Hyderabad,Telangana,India,110.46,63702.24
43821,2201,,27,2023-04-05,Cancelled,Online,Debit Card,Guwahati,Assam,India,478.2,114830.25
43822,8609,,5,2025-06-29,Completed,Online,Cash on Delivery,Delhi,Delhi,India,325.32,308297.03
43823,1717,,98,2024-04-10,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,255.28,467210.58
43824,4182,12.0,5,2025-12-08,Completed,Store,UPI,Guwahati,Assam,India,59.5,160566.61
43825,7471,5.0,55,2025-09-14,Cancelled,Store,Cash on Delivery,Surat,Gujarat,India,471.18,173599.95
43826,5965,7.0,18,2023-11-12,Completed,Store,Cash on Delivery,Patna,Bihar,India,105.63,115286.4
43827,9731,,36,2023-08-23,Completed,Online,Credit Card,Kochi,Kerala,India,470.39,103781.95
43828,6233,15.0,66,2024-11-26,Completed,Store,UPI,Patna,Bihar,India,415.82,56945.02
43829,8853,3.0,33,2024-07-13,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,173.05,153486.2
43830,6110,,19,2024-12-15,Completed,Online,Cash on Delivery,Kochi,Kerala,India,114.54,133700.49
43831,8940,17.0,82,2025-01-16,Completed,Store,Debit Card,Lucknow,Uttar Pradesh,India,372.25,175990.09
43832,4461,9.0,45,2024-08-11,Completed,Store,Net Banking,Hyderabad,Telangana,India,156.52,35580.23
43833,4599,,91,2024-09-17,Cancelled,Online,UPI,Pune,Maharashtra,India,88.45,103831.64
43834,7434,,33,2023-10-21,Completed,Online,Debit Card,Surat,Gujarat,India,300.46,91408.35
43835,1282,,43,2025-12-18,Cancelled,Online,Cash on Delivery,Pune,Maharashtra,India,357.99,7334.51
43836,646,,15,2023-06-27,Completed,Online,Debit Card,Guwahati,Assam,India,453.32,381481.54
43837,9310,,11,2024-03-12,Completed,Online,Cash on Delivery,Bengaluru,Karnataka,India,278.77,64151.22
43838,1307,,68,2025-10-12,Completed,Online,Net Banking,Patna,Bihar,India,18.71,139977.42
43839,6736,,80,2025-06-22,Cancelled,Online,Cash on Delivery,Ahmedabad,Gujarat,India,47.5,151887.87
43840,4601,,66,2023-02-04,Completed,Online,Debit Card,Pune,Maharashtra,India,358.5,149286.19
43841,5288,,13,2024-01-07,Completed,Online,Cash on Delivery,Kochi,Kerala,India,253.78,266939.71
43842,4903,,90,2025-12-30,Completed,Online,Credit Card,Mumbai,Maharashtra,India,149.92,167691.99
43843,8057,5.0,13,2023-10-18,Completed,Store,Net Banking,Hyderabad,Telangana,India,86.84,257686.84
43844,9745,,90,2024-10-02,Cancelled,Online,Debit Card,Delhi,Delhi,India,377.13,196550.98
43845,4409,7.0,2,2024-03-05,Completed,Store,UPI,Hyderabad,Telangana,India,459.59,249268.12
43846,4983,8.0,65,2025-11-12,Cancelled,Store,Net Banking,Patna,Bihar,India,470.45,182754.0
43847,2680,,100,2023-09-20,Completed,Online,UPI,Pune,Maharashtra,India,99.9,9039.56
43848,1583,10.0,57,2025-07-19,Completed,Store,Credit Card,Guwahati,Assam,India,240.64,291667.96
43849,5765,,17,2024-08-26,Cancelled,Online,UPI,Kolkata,West Bengal,India,176.54,291757.63
43850,5002,,72,2024-06-08,Completed,Online,UPI,Patna,Bihar,India,413.96,309436.96
43851,2281,11.0,13,2025-09-23,Cancelled,Store,UPI,Nagpur,Maharashtra,India,131.7,191496.37
43852,8464,,88,2024-07-01,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,67.64,195902.71
43853,6879,,34,2024-01-20,Cancelled,Online,UPI,Jaipur,Rajasthan,India,204.42,29001.91
43854,826,,8,2023-02-09,Completed,Online,UPI,Bhubaneswar,Odisha,India,83.88,343938.21
43855,254,,20,2024-12-27,Completed,Online,UPI,Nagpur,Maharashtra,India,32.38,184054.23
43856,2846,,57,2024-07-31,Completed,Online,Debit Card,Jaipur,Rajasthan,India,214.48,410217.73
43857,788,,35,2025-03-11,Cancelled,Online,UPI,Lucknow,Uttar Pradesh,India,9.46,543467.16
43858,8635,,76,2025-03-17,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,99.46,113971.67
43859,785,,45,2023-12-07,Cancelled,Online,Debit Card,Jaipur,Rajasthan,India,249.07,211001.08
43860,8735,2.0,67,2024-09-15,Completed,Store,UPI,Nagpur,Maharashtra,India,447.03,85019.24
43861,6118,,1,2023-12-23,Cancelled,Online,UPI,Chennai,Tamil Nadu,India,415.57,194448.93
43862,5754,,60,2024-07-22,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,89.75,79737.31
43863,1100,,15,2024-01-23,Completed,Online,Credit Card,Surat,Gujarat,India,48.84,346133.11
43864,3864,7.0,73,2023-04-11,Completed,Store,Debit Card,Bhubaneswar,Odisha,India,215.31,224299.18
43865,1579,4.0,74,2025-07-20,Cancelled,Store,Credit Card,Patna,Bihar,India,124.94,71700.76
43866,4163,,79,2023-03-29,Completed,Online,Debit Card,Patna,Bihar,India,420.12,212268.47
43867,6028,,80,2025-11-04,Cancelled,Online,Cash on Delivery,Raipur,Chhattisgarh,India,282.0,165864.49
43868,8090,,91,2025-03-25,Completed,Online,Net Banking,Nagpur,Maharashtra,India,62.86,112675.02
43869,8957,,60,2024-10-11,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,206.02,223859.9
43870,2364,,55,2023-04-12,Completed,Online,Credit Card,Bengaluru,Karnataka,India,289.37,24551.91
43871,4949,,33,2024-02-18,Cancelled,Online,Credit Card,Kolkata,West Bengal,India,356.42,418188.57
43872,9485,,34,2023-04-29,Completed,Online,Net Banking,Jaipur,Rajasthan,India,351.14,376825.75
43873,6805,,50,2024-07-14,Cancelled,Online,Net Banking,Hyderabad,Telangana,India,263.62,306849.79
43874,9265,,65,2024-01-09,Cancelled,Online,Net Banking,Guwahati,Assam,India,428.77,4511.69
43875,8686,,25,2024-06-16,Completed,Online,Net Banking,Mumbai,Maharashtra,India,1.4,29167.79
43876,6521,,81,2023-07-10,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,386.1,175985.89
43877,6413,,24,2023-05-24,Completed,Online,UPI,Kolkata,West Bengal,India,322.43,88245.66
43878,4223,2.0,78,2023-01-15,Completed,Store,Net Banking,Chandigarh,Chandigarh,India,223.82,25855.8
43879,7554,7.0,96,2025-10-03,Cancelled,Store,UPI,Bhopal,Madhya Pradesh,India,223.42,86238.2
43880,8302,6.0,31,2025-08-31,Completed,Store,Credit Card,Ahmedabad,Gujarat,India,439.64,99196.76
43881,8096,,83,2023-08-16,Completed,Online,Cash on Delivery,Indore,Madhya Pradesh,India,98.03,69783.02
43882,4152,,65,2025-05-05,Completed,Online,Debit Card,Nagpur,Maharashtra,India,77.49,272.18
43883,3644,,9,2024-12-13,Completed,Online,Credit Card,Patna,Bihar,India,338.74,463153.82
43884,3180,20.0,54,2023-03-01,Completed,Store,Credit Card,Delhi,Delhi,India,350.21,131915.21
43885,9884,,33,2024-05-23,Completed,Online,Credit Card,Mumbai,Maharashtra,India,107.09,306366.17
43886,5241,,7,2025-11-26,Cancelled,Online,Cash on Delivery,Kochi,Kerala,India,19.36,63396.46
43887,5587,7.0,35,2024-01-10,Completed,Store,UPI,Chandigarh,Chandigarh,India,125.83,74367.61
43888,2045,,88,2023-08-30,Cancelled,Online,UPI,Delhi,Delhi,India,445.42,69805.4
43889,6961,,37,2025-12-10,Cancelled,Online,UPI,Chennai,Tamil Nadu,India,184.23,42996.17
43890,9297,,22,2025-12-17,Completed,Online,Debit Card,Jaipur,Rajasthan,India,416.35,150433.24
43891,506,,98,2023-05-24,Completed,Online,Credit Card,Hyderabad,Telangana,India,211.89,120559.95
43892,56,8.0,83,2025-07-29,Completed,Store,Credit Card,Patna,Bihar,India,116.79,168674.58
43893,2962,,99,2023-11-29,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,315.35,138533.4
43894,425,,63,2023-07-05,Cancelled,Online,Net Banking,Chennai,Tamil Nadu,India,119.49,126575.37
43895,4390,,66,2024-08-31,Completed,Online,Net Banking,Jaipur,Rajasthan,India,228.09,42372.97
43896,8286,,9,2023-09-02,Completed,Online,Net Banking,Nagpur,Maharashtra,India,221.99,153053.17
43897,7431,,23,2024-10-05,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,228.18,84911.03
43898,6355,,40,2024-09-08,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,222.95,111766.71
43899,3358,14.0,45,2025-08-22,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,443.88,45421.09
43900,5817,,16,2023-10-25,Completed,Online,Cash on Delivery,Kolkata,West Bengal,India,51.42,17828.34
43901,9369,,62,2024-07-30,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,471.01,140044.95
43902,305,,4,2024-09-18,Completed,Online,UPI,Raipur,Chhattisgarh,India,322.01,259628.15
43903,7671,15.0,45,2023-09-03,Completed,Store,Net Banking,Bhubaneswar,Odisha,India,443.68,84462.37
43904,7419,,26,2025-11-15,Cancelled,Online,Debit Card,Nagpur,Maharashtra,India,264.51,123893.31
43905,1182,4.0,46,2024-01-13,Completed,Store,Cash on Delivery,Guwahati,Assam,India,113.51,26894.9
43906,4159,,47,2025-04-05,Completed,Online,Cash on Delivery,Patna,Bihar,India,169.34,394376.05
43907,5659,6.0,86,2025-04-04,Cancelled,Store,Cash on Delivery,Indore,Madhya Pradesh,India,89.41,57032.53
43908,3194,,74,2024-09-22,Cancelled,Online,Cash on Delivery,Kochi,Kerala,India,0.31,171862.49
43909,3407,,28,2023-11-29,Cancelled,Online,Cash on Delivery,Jaipur,Rajasthan,India,384.54,188726.35
43910,2629,18.0,2,2025-04-23,Completed,Store,Cash on Delivery,Bhubaneswar,Odisha,India,477.93,94883.88
43911,9559,,59,2024-04-12,Completed,Online,UPI,Kolkata,West Bengal,India,166.76,110743.33
43912,5496,,27,2025-12-28,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,223.87,404268.29
43913,9006,,12,2023-03-17,Completed,Online,Net Banking,Jaipur,Rajasthan,India,344.52,107081.69
43914,5450,,32,2025-04-28,Completed,Online,UPI,Kochi,Kerala,India,331.58,43310.93
43915,1587,,18,2024-04-28,Completed,Online,Debit Card,Bengaluru,Karnataka,India,6.48,198918.46
43916,796,,39,2025-08-28,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,308.9,253558.82
43917,5140,11.0,19,2025-03-16,Completed,Store,Credit Card,Indore,Madhya Pradesh,India,376.43,172044.36
43918,2658,,48,2025-01-25,Completed,Online,Debit Card,Kochi,Kerala,India,19.18,110461.54
43919,2747,,99,2024-01-19,Completed,Online,Credit Card,Kolkata,West Bengal,India,30.41,239955.9
43920,4557,13.0,31,2025-04-29,Completed,Store,Cash on Delivery,Raipur,Chhattisgarh,India,48.66,52195.75
43921,1132,,23,2024-08-22,Completed,Online,Cash on Delivery,Kolkata,West Bengal,India,329.19,59686.97
43922,1530,,56,2025-10-16,Completed,Online,UPI,Indore,Madhya Pradesh,India,494.91,168844.97
43923,8435,1.0,36,2023-09-08,Completed,Store,Debit Card,Jaipur,Rajasthan,India,431.47,258093.92
43924,8062,19.0,76,2024-04-15,Completed,Store,Net Banking,Kolkata,West Bengal,India,33.48,187242.96
43925,5541,,100,2023-04-22,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,348.12,112868.96
43926,7888,,85,2023-11-30,Completed,Online,UPI,Raipur,Chhattisgarh,India,266.05,32002.7
43927,1981,5.0,73,2025-06-04,Completed,Store,Credit Card,Nagpur,Maharashtra,India,270.16,383329.74
43928,471,,55,2025-11-27,Cancelled,Online,Credit Card,Nagpur,Maharashtra,India,404.4,80248.92
43929,9275,,70,2024-12-07,Completed,Online,Credit Card,Surat,Gujarat,India,245.22,254348.18
43930,6339,,26,2025-02-03,Completed,Online,Debit Card,Kochi,Kerala,India,349.49,262402.35
43931,5083,,23,2024-09-13,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,245.91,89186.99
43932,2901,,50,2025-07-02,Completed,Online,UPI,Mumbai,Maharashtra,India,226.32,345491.42
43933,6716,,76,2023-02-15,Completed,Online,Debit Card,Kochi,Kerala,India,257.37,282576.67
43934,1410,13.0,84,2025-03-09,Cancelled,Store,Credit Card,Kochi,Kerala,India,123.67,176585.79
43935,8496,,22,2025-03-19,Completed,Online,Net Banking,Kolkata,West Bengal,India,155.32,127248.04
43936,47,7.0,84,2025-02-28,Completed,Store,Net Banking,Mumbai,Maharashtra,India,336.19,208228.31
43937,5662,,34,2023-05-31,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,287.28,235776.45
43938,156,,14,2024-03-07,Completed,Online,Cash on Delivery,Bengaluru,Karnataka,India,88.36,236447.3
43939,9014,,97,2024-04-10,Completed,Online,UPI,Chennai,Tamil Nadu,India,57.72,54096.68
43940,8556,20.0,96,2025-04-26,Completed,Store,UPI,Indore,Madhya Pradesh,India,426.21,308185.18
43941,9566,,31,2023-06-18,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,35.54,235123.53
43942,804,15.0,53,2023-02-21,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,68.21,154270.21
43943,7908,4.0,45,2025-05-24,Cancelled,Store,Net Banking,Chennai,Tamil Nadu,India,142.11,150215.12
43944,222,,6,2024-10-03,Completed,Online,UPI,Surat,Gujarat,India,98.42,209216.53
43945,5638,,72,2025-05-24,Completed,Online,UPI,Surat,Gujarat,India,449.36,390339.25
43946,893,,97,2024-08-19,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,246.3,128714.37
43947,9115,,33,2025-07-24,Cancelled,Online,UPI,Ahmedabad,Gujarat,India,50.42,122180.75
43948,2533,,26,2024-03-10,Completed,Online,Debit Card,Kolkata,West Bengal,India,225.9,242255.58
43949,1061,13.0,28,2023-09-02,Completed,Store,Cash on Delivery,Chandigarh,Chandigarh,India,360.07,115562.09
43950,4508,,61,2024-07-06,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,116.85,332642.09
43951,5516,3.0,50,2025-07-18,Cancelled,Store,Debit Card,Delhi,Delhi,India,199.59,154599.19
43952,1834,,28,2025-07-18,Completed,Online,Credit Card,Kochi,Kerala,India,246.9,67663.6
43953,2384,,82,2023-12-02,Completed,Online,UPI,Guwahati,Assam,India,81.08,46703.34
43954,3022,,92,2025-08-20,Completed,Online,Cash on Delivery,Patna,Bihar,India,488.45,53256.26
43955,4634,,79,2024-09-03,Completed,Online,UPI,Delhi,Delhi,India,245.72,222754.71
43956,4190,11.0,5,2024-11-26,Completed,Store,Credit Card,Bhubaneswar,Odisha,India,129.77,62771.24
43957,1744,,6,2025-05-28,Completed,Online,Credit Card,Mumbai,Maharashtra,India,472.51,146135.93
43958,5473,,100,2025-01-24,Cancelled,Online,Credit Card,Bhopal,Madhya Pradesh,India,101.3,207908.4
43959,1982,,68,2024-03-19,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,418.05,281097.1
43960,2577,,56,2023-03-24,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,32.26,2250.2
43961,110,,7,2024-03-27,Completed,Online,Net Banking,Kochi,Kerala,India,95.63,366101.32
43962,5967,,38,2025-05-14,Cancelled,Online,Cash on Delivery,Surat,Gujarat,India,332.84,128713.79
43963,9005,,40,2024-06-10,Completed,Online,UPI,Surat,Gujarat,India,9.3,181760.87
43964,9835,,44,2025-08-26,Cancelled,Online,Debit Card,Jaipur,Rajasthan,India,261.18,257579.52
43965,1682,,40,2023-09-19,Completed,Online,UPI,Guwahati,Assam,India,101.23,427152.18
43966,6422,,63,2024-01-01,Completed,Online,UPI,Nagpur,Maharashtra,India,297.76,254196.35
43967,912,,88,2024-01-14,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,460.27,220637.84
43968,848,,62,2024-04-22,Completed,Online,Credit Card,Pune,Maharashtra,India,169.08,141943.42
43969,3927,,20,2023-01-21,Completed,Online,Net Banking,Jaipur,Rajasthan,India,194.2,241109.79
43970,4054,,52,2023-09-16,Completed,Online,Debit Card,Kochi,Kerala,India,367.88,106353.44
43971,1199,,11,2025-08-27,Completed,Online,Cash on Delivery,Hyderabad,Telangana,India,291.75,221972.34
43972,1872,13.0,9,2024-03-21,Cancelled,Store,UPI,Mumbai,Maharashtra,India,269.44,710873.61
43973,8370,17.0,42,2025-03-26,Completed,Store,Net Banking,Kochi,Kerala,India,237.47,45596.5
43974,5998,,81,2025-07-21,Completed,Online,Cash on Delivery,Indore,Madhya Pradesh,India,394.63,103289.04
43975,5444,,94,2024-12-03,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,328.4,198632.64
43976,9443,,62,2024-03-26,Completed,Online,UPI,Kolkata,West Bengal,India,64.98,48327.76
43977,2483,,90,2023-10-09,Completed,Online,UPI,Kochi,Kerala,India,346.41,57204.98
43978,1250,17.0,1,2023-06-16,Completed,Store,Credit Card,Indore,Madhya Pradesh,India,75.12,92237.65
43979,1015,13.0,10,2025-07-15,Cancelled,Store,Debit Card,Nagpur,Maharashtra,India,230.39,185764.4
